source,target,feature_mode,top_n_genes,perm_index,null_perm_auroc
GSE63061,GSE63060,de_ttest,1000,60,0.5065982404692082
GSE63061,GSE63060,de_ttest,1000,61,0.5953079178885631
GSE63061,GSE63060,de_ttest,1000,62,0.5080645161290323
GSE63061,GSE63060,de_ttest,1000,63,0.5469208211143695
GSE63061,GSE63060,de_ttest,1000,64,0.3687683284457478
GSE63061,GSE63060,de_ttest,1000,65,0.5923753665689149
GSE63061,GSE63060,de_ttest,1000,66,0.624633431085044
GSE63061,GSE63060,de_ttest,1000,67,0.40909090909090906
GSE63061,GSE63060,de_ttest,1000,68,0.5498533724340176
GSE63061,GSE63060,de_ttest,1000,69,0.3812316715542522
GSE63061,GSE63060,de_ttest,1000,70,0.35703812316715544
GSE63061,GSE63060,de_ttest,1000,71,0.48533724340175954
GSE63061,GSE63060,de_ttest,1000,72,0.5043988269794721
GSE63061,GSE63060,de_ttest,1000,73,0.5285923753665689
GSE63061,GSE63060,de_ttest,1000,74,0.3819648093841642
GSE63061,GSE63060,de_ttest,1000,75,0.44648093841642233
GSE63061,GSE63060,de_ttest,1000,76,0.5351906158357771
GSE63061,GSE63060,de_ttest,1000,77,0.47287390029325516
GSE63061,GSE63060,de_ttest,1000,78,0.5278592375366569
GSE63061,GSE63060,de_ttest,1000,79,0.6803519061583577
GSE63061,GSE63060,de_ttest,1000,80,0.4442815249266862
GSE63061,GSE63060,de_ttest,1000,81,0.6099706744868035
GSE63061,GSE63060,de_ttest,1000,82,0.4640762463343109
GSE63061,GSE63060,de_ttest,1000,83,0.531524926686217
GSE63061,GSE63060,de_ttest,1000,84,0.37023460410557185
GSE63061,GSE63060,de_ttest,1000,85,0.4846041055718475
GSE63061,GSE63060,de_ttest,1000,86,0.5300586510263929
GSE63061,GSE63060,de_ttest,1000,87,0.5982404692082112
GSE63061,GSE63060,de_ttest,1000,88,0.5344574780058651
GSE63061,GSE63060,de_ttest,1000,89,0.4046920821114369
GSE63061,GSE63060,de_ttest,1000,90,0.4963343108504399
GSE63061,GSE63060,de_ttest,1000,91,0.5498533724340177
GSE63061,GSE63060,de_ttest,1000,92,0.41275659824046923
GSE63061,GSE63060,de_ttest,1000,93,0.5520527859237536
GSE63061,GSE63060,de_ttest,1000,94,0.4750733137829912
GSE63061,GSE63060,de_ttest,1000,95,0.47800586510263926
GSE63061,GSE63060,de_ttest,1000,96,0.3848973607038123
GSE63061,GSE63060,de_ttest,1000,97,0.45381231671554256
GSE63061,GSE63060,de_ttest,1000,98,0.44574780058651026
GSE63061,GSE63060,de_ttest,1000,99,0.4912023460410557
GSE63061,GSE63060,agora_only,200,0,0.39736070381231675
GSE63061,GSE63060,agora_only,200,1,0.5483870967741935
GSE63061,GSE63060,agora_only,200,2,0.6099706744868035
GSE63061,GSE63060,agora_only,200,3,0.4105571847507331
GSE63061,GSE63060,agora_only,200,4,0.3819648093841642
GSE63061,GSE63060,agora_only,200,5,0.5366568914956011
GSE63061,GSE63060,agora_only,200,6,0.5263929618768328
GSE63061,GSE63060,agora_only,200,7,0.43328445747800587
GSE63061,GSE63060,agora_only,200,8,0.5256598240469208
GSE63061,GSE63060,agora_only,200,9,0.4743401759530792
GSE63061,GSE63060,agora_only,200,10,0.3775659824046921
GSE63061,GSE63060,agora_only,200,11,0.530791788856305
GSE63061,GSE63060,agora_only,200,12,0.5256598240469208
GSE63061,GSE63060,agora_only,200,13,0.3299120234604106
GSE63061,GSE63060,agora_only,200,14,0.48533724340175954
GSE63061,GSE63060,agora_only,200,15,0.44134897360703806
GSE63061,GSE63060,agora_only,200,16,0.6055718475073314
GSE63061,GSE63060,agora_only,200,17,0.4237536656891495
GSE63061,GSE63060,agora_only,200,18,0.41862170087976536
GSE63061,GSE63060,agora_only,200,19,0.4112903225806452
GSE63061,GSE63060,agora_only,200,20,0.5733137829912024
GSE63061,GSE63060,agora_only,200,21,0.5887096774193549
GSE63061,GSE63060,agora_only,200,22,0.36656891495601174
GSE63061,GSE63060,agora_only,200,23,0.4457478005865103
GSE63061,GSE63060,agora_only,200,24,0.5036656891495601
GSE63061,GSE63060,agora_only,200,25,0.5535190615835777
GSE63061,GSE63060,agora_only,200,26,0.6297653958944281
GSE63061,GSE63060,agora_only,200,27,0.4391495601173021
GSE63061,GSE63060,agora_only,200,28,0.435483870967742
GSE63061,GSE63060,agora_only,200,29,0.5865102639296187
GSE63061,GSE63060,agora_only,200,30,0.4208211143695015
GSE63061,GSE63060,agora_only,200,31,0.6275659824046922
GSE63061,GSE63060,agora_only,200,32,0.5586510263929618
GSE63061,GSE63060,agora_only,200,33,0.532991202346041
GSE63061,GSE63060,agora_only,200,34,0.533724340175953
GSE63061,GSE63060,agora_only,200,35,0.45087976539589447
GSE63061,GSE63060,agora_only,200,36,0.3907624633431085
GSE63061,GSE63060,agora_only,200,37,0.6722873900293255
GSE63061,GSE63060,agora_only,200,38,0.6195014662756598
GSE63061,GSE63060,agora_only,200,39,0.5454545454545454
GSE63061,GSE63060,agora_only,200,40,0.44721407624633436
GSE63061,GSE63060,agora_only,200,41,0.5293255131964809
GSE63061,GSE63060,agora_only,200,42,0.5843108504398827
GSE63061,GSE63060,agora_only,200,43,0.48900293255131966
GSE63061,GSE63060,agora_only,200,44,0.4582111436950147
GSE63061,GSE63060,agora_only,200,45,0.4435483870967742
GSE63061,GSE63060,agora_only,200,46,0.532991202346041
GSE63061,GSE63060,agora_only,200,47,0.48240469208211145
GSE63061,GSE63060,agora_only,200,48,0.4046920821114369
GSE63061,GSE63060,agora_only,200,49,0.4838709677419355
GSE63061,GSE63060,agora_only,200,50,0.5095307917888563
GSE63061,GSE63060,agora_only,200,51,0.35777126099706746
GSE63061,GSE63060,agora_only,200,52,0.5065982404692082
GSE63061,GSE63060,agora_only,200,53,0.48826979472140764
GSE63061,GSE63060,agora_only,200,54,0.4523460410557185
GSE63061,GSE63060,agora_only,200,55,0.4134897360703812
GSE63061,GSE63060,agora_only,200,56,0.2243401759530792
GSE63061,GSE63060,agora_only,200,57,0.5043988269794721
GSE63061,GSE63060,agora_only,200,58,0.564516129032258
GSE63061,GSE63060,agora_only,200,59,0.6312316715542522
GSE63061,GSE63060,agora_only,200,60,0.5109970674486803
GSE63061,GSE63060,agora_only,200,61,0.45307917888563054
GSE63061,GSE63060,agora_only,200,62,0.5667155425219942
GSE63061,GSE63060,agora_only,200,63,0.5168621700879765
GSE63061,GSE63060,agora_only,200,64,0.4296187683284457
GSE63061,GSE63060,agora_only,200,65,0.623900293255132
GSE63061,GSE63060,agora_only,200,66,0.5806451612903226
GSE63061,GSE63060,agora_only,200,67,0.43181818181818177
GSE63061,GSE63060,agora_only,200,68,0.42448680351906154
GSE63061,GSE63060,agora_only,200,69,0.437683284457478
GSE63061,GSE63060,agora_only,200,70,0.33137829912023464
GSE63061,GSE63060,agora_only,200,71,0.5828445747800587
GSE63061,GSE63060,agora_only,200,72,0.46920821114369504
GSE63061,GSE63060,agora_only,200,73,0.4200879765395894
GSE63061,GSE63060,agora_only,200,74,0.5513196480938417
GSE63061,GSE63060,agora_only,200,75,0.5879765395894428
GSE63061,GSE63060,agora_only,200,76,0.49193548387096775
GSE63061,GSE63060,agora_only,200,77,0.4846041055718475
GSE63061,GSE63060,agora_only,200,78,0.46994134897360706
GSE63061,GSE63060,agora_only,200,79,0.6803519061583577
GSE63061,GSE63060,agora_only,200,80,0.5865102639296188
GSE63061,GSE63060,agora_only,200,81,0.5535190615835777
GSE63061,GSE63060,agora_only,200,82,0.5183284457478006
GSE63061,GSE63060,agora_only,200,83,0.6715542521994134
GSE63061,GSE63060,agora_only,200,84,0.5285923753665689
GSE63061,GSE63060,agora_only,200,85,0.5762463343108504
GSE63061,GSE63060,agora_only,200,86,0.5417888563049853
GSE63061,GSE63060,agora_only,200,87,0.6165689149560117
GSE63061,GSE63060,agora_only,200,88,0.4120234604105572
GSE63061,GSE63060,agora_only,200,89,0.4831378299120234
GSE63061,GSE63060,agora_only,200,90,0.5205278592375366
GSE63061,GSE63060,agora_only,200,91,0.45014662756598245
GSE63061,GSE63060,agora_only,200,92,0.5843108504398827
GSE63061,GSE63060,agora_only,200,93,0.4912023460410557
GSE63061,GSE63060,agora_only,200,94,0.468475073313783
GSE63061,GSE63060,agora_only,200,95,0.5373900293255132
GSE63061,GSE63060,agora_only,200,96,0.280058651026393
GSE63061,GSE63060,agora_only,200,97,0.501466275659824
GSE63061,GSE63060,agora_only,200,98,0.4780058651026393
GSE63061,GSE63060,agora_only,200,99,0.4435483870967742
GSE63061,GSE63060,agora_only,1000,0,0.593108504398827
GSE63061,GSE63060,agora_only,1000,1,0.500733137829912
GSE63061,GSE63060,agora_only,1000,2,0.5476539589442816
GSE63061,GSE63060,agora_only,1000,3,0.5564516129032258
GSE63061,GSE63060,agora_only,1000,4,0.46627565982404695
GSE63061,GSE63060,agora_only,1000,5,0.468475073313783
GSE63061,GSE63060,agora_only,1000,6,0.5857771260997068
GSE63061,GSE63060,agora_only,1000,7,0.41788856304985345
GSE63061,GSE63060,agora_only,1000,8,0.406158357771261
GSE63061,GSE63060,agora_only,1000,9,0.5036656891495601
GSE63061,GSE63060,agora_only,1000,10,0.40029325513196484
GSE63061,GSE63060,agora_only,1000,11,0.5227272727272727
GSE63061,GSE63060,agora_only,1000,12,0.43035190615835783
GSE63061,GSE63060,agora_only,1000,13,0.37683284457478006
GSE63061,GSE63060,agora_only,1000,14,0.29105571847507333
GSE63061,GSE63060,agora_only,1000,15,0.41715542521994137
GSE63061,GSE63060,agora_only,1000,16,0.6224340175953079
GSE63061,GSE63060,agora_only,1000,17,0.46920821114369504
GSE63061,GSE63060,agora_only,1000,18,0.5051319648093842
GSE63061,GSE63060,agora_only,1000,19,0.3819648093841642
GSE63061,GSE63060,agora_only,1000,20,0.5190615835777126
GSE63061,GSE63060,agora_only,1000,21,0.5689149560117301
GSE63061,GSE63060,agora_only,1000,22,0.4780058651026393
GSE63061,GSE63060,agora_only,1000,23,0.4706744868035191
GSE63061,GSE63060,agora_only,1000,24,0.35997067448680353
GSE63061,GSE63060,agora_only,1000,25,0.5791788856304985
GSE63061,GSE63060,agora_only,1000,26,0.5733137829912023
GSE63061,GSE63060,agora_only,1000,27,0.5109970674486803
GSE63061,GSE63060,agora_only,1000,28,0.4494134897360704
GSE63061,GSE63060,agora_only,1000,29,0.6055718475073314
GSE63061,GSE63060,agora_only,1000,30,0.41642228739002934
GSE63061,GSE63060,agora_only,1000,31,0.6605571847507332
GSE63061,GSE63060,agora_only,1000,32,0.5806451612903226
GSE63061,GSE63060,agora_only,1000,33,0.533724340175953
GSE63061,GSE63060,agora_only,1000,34,0.4941348973607038
GSE63061,GSE63060,agora_only,1000,35,0.49193548387096775
GSE63061,GSE63060,agora_only,1000,36,0.38636363636363635
GSE63061,GSE63060,agora_only,1000,37,0.5263929618768328
GSE63061,GSE63060,agora_only,1000,38,0.56524926686217
GSE63061,GSE63060,agora_only,1000,39,0.6480938416422287
GSE63061,GSE63060,agora_only,1000,40,0.3782991202346041
GSE63061,GSE63060,agora_only,1000,41,0.5593841642228738
GSE63061,GSE63060,agora_only,1000,42,0.4508797653958944
GSE63061,GSE63060,agora_only,1000,43,0.5351906158357771
GSE63061,GSE63060,agora_only,1000,44,0.4831378299120235
GSE63061,GSE63060,agora_only,1000,45,0.3951612903225806
GSE63061,GSE63060,agora_only,1000,46,0.5153958944281525
GSE63061,GSE63060,agora_only,1000,47,0.5791788856304986
GSE63061,GSE63060,agora_only,1000,48,0.5183284457478006
GSE63061,GSE63060,agora_only,1000,49,0.4274193548387097
GSE63061,GSE63060,agora_only,1000,50,0.5439882697947214
GSE63061,GSE63060,agora_only,1000,51,0.40982404692082114
GSE63061,GSE63060,agora_only,1000,52,0.5095307917888563
GSE63061,GSE63060,agora_only,1000,53,0.5608504398826979
GSE63061,GSE63060,agora_only,1000,54,0.46554252199413493
GSE63061,GSE63060,agora_only,1000,55,0.49266862170087977
GSE63061,GSE63060,agora_only,1000,56,0.3548387096774194
GSE63061,GSE63060,agora_only,1000,57,0.4706744868035191
GSE63061,GSE63060,agora_only,1000,58,0.5953079178885631
GSE63061,GSE63060,agora_only,1000,59,0.5777126099706745
GSE63061,GSE63060,agora_only,1000,60,0.5813782991202346
GSE63061,GSE63060,agora_only,1000,61,0.684017595307918
GSE63061,GSE63060,agora_only,1000,62,0.4868035190615836
GSE63061,GSE63060,agora_only,1000,63,0.48533724340175954
GSE63061,GSE63060,agora_only,1000,64,0.36070381231671556
GSE63061,GSE63060,agora_only,1000,65,0.6590909090909091
GSE63061,GSE63060,agora_only,1000,66,0.4435483870967742
GSE63061,GSE63060,agora_only,1000,67,0.5351906158357771
GSE63061,GSE63060,agora_only,1000,68,0.5432551319648093
GSE63061,GSE63060,agora_only,1000,69,0.5117302052785924
GSE63061,GSE63060,agora_only,1000,70,0.2368035190615836
GSE63061,GSE63060,agora_only,1000,71,0.6055718475073314
GSE63061,GSE63060,agora_only,1000,72,0.48607038123167157
GSE63061,GSE63060,agora_only,1000,73,0.436950146627566
GSE63061,GSE63060,agora_only,1000,74,0.5241935483870968
GSE63061,GSE63060,agora_only,1000,75,0.45087976539589436
GSE63061,GSE63060,agora_only,1000,76,0.530791788856305
GSE63061,GSE63060,agora_only,1000,77,0.48900293255131966
GSE63061,GSE63060,agora_only,1000,78,0.5234604105571847
GSE63061,GSE63060,agora_only,1000,79,0.5241935483870968
GSE63061,GSE63060,agora_only,1000,80,0.4134897360703812
GSE63061,GSE63060,agora_only,1000,81,0.5205278592375366
GSE63061,GSE63060,agora_only,1000,82,0.4743401759530792
GSE63061,GSE63060,agora_only,1000,83,0.4802052785923754
GSE63061,GSE63060,agora_only,1000,84,0.4963343108504399
GSE63061,GSE63060,agora_only,1000,85,0.4970674486803519
GSE63061,GSE63060,agora_only,1000,86,0.5725806451612904
GSE63061,GSE63060,agora_only,1000,87,0.5711143695014662
GSE63061,GSE63060,agora_only,1000,88,0.3841642228739003
GSE63061,GSE63060,agora_only,1000,89,0.437683284457478
GSE63061,GSE63060,agora_only,1000,90,0.4618768328445748
GSE63061,GSE63060,agora_only,1000,91,0.4772727272727273
GSE63061,GSE63060,agora_only,1000,92,0.4618768328445748
GSE63061,GSE63060,agora_only,1000,93,0.5205278592375366
GSE63061,GSE63060,agora_only,1000,94,0.45674486803519065
GSE63061,GSE63060,agora_only,1000,95,0.48607038123167157
GSE63061,GSE63060,agora_only,1000,96,0.44061583577712615
GSE63061,GSE63060,agora_only,1000,97,0.33137829912023464
GSE63061,GSE63060,agora_only,1000,98,0.46627565982404695
GSE63061,GSE63060,agora_only,1000,99,0.5183284457478006
GSE63061,GSE63060,de_agora_intersection,200,0,0.3658357771260997
GSE63061,GSE63060,de_agora_intersection,200,1,0.3885630498533724
GSE63061,GSE63060,de_agora_intersection,200,2,0.5659824046920822
GSE63061,GSE63060,de_agora_intersection,200,3,0.45821114369501464
GSE63061,GSE63060,de_agora_intersection,200,4,0.44868035190615835
GSE63061,GSE63060,de_agora_intersection,200,5,0.6202346041055719
GSE63061,GSE63060,de_agora_intersection,200,6,0.49266862170087977
GSE63061,GSE63060,de_agora_intersection,200,7,0.41788856304985333
GSE63061,GSE63060,de_agora_intersection,200,8,0.375366568914956
GSE63061,GSE63060,de_agora_intersection,200,9,0.41935483870967744
GSE63061,GSE63060,de_agora_intersection,200,10,0.4420821114369502
GSE63061,GSE63060,de_agora_intersection,200,11,0.44648093841642233
GSE63061,GSE63060,de_agora_intersection,200,12,0.37683284457478006
GSE63061,GSE63060,de_agora_intersection,200,13,0.5073313782991202
GSE63061,GSE63060,de_agora_intersection,200,14,0.374633431085044
GSE63061,GSE63060,de_agora_intersection,200,15,0.4259530791788856
GSE63061,GSE63060,de_agora_intersection,200,16,0.44574780058651026
GSE63061,GSE63060,de_agora_intersection,200,17,0.4112903225806452
GSE63061,GSE63060,de_agora_intersection,200,18,0.39956011730205276
GSE63061,GSE63060,de_agora_intersection,200,19,0.4457478005865103
GSE63061,GSE63060,de_agora_intersection,200,20,0.4934017595307918
GSE63061,GSE63060,de_agora_intersection,200,21,0.4318181818181818
GSE63061,GSE63060,de_agora_intersection,200,22,0.3980938416422287
GSE63061,GSE63060,de_agora_intersection,200,23,0.46260997067448684
GSE63061,GSE63060,de_agora_intersection,200,24,0.49266862170087977
GSE63061,GSE63060,de_agora_intersection,200,25,0.5498533724340176
GSE63061,GSE63060,de_agora_intersection,200,26,0.6048387096774193
GSE63061,GSE63060,de_agora_intersection,200,27,0.6129032258064516
GSE63061,GSE63060,de_agora_intersection,200,28,0.4545454545454546
GSE63061,GSE63060,de_agora_intersection,200,29,0.6334310850439883
GSE63061,GSE63060,de_agora_intersection,200,30,0.4237536656891495
GSE63061,GSE63060,de_agora_intersection,200,31,0.6304985337243402
GSE63061,GSE63060,de_agora_intersection,200,32,0.5571847507331378
GSE63061,GSE63060,de_agora_intersection,200,33,0.5681818181818181
GSE63061,GSE63060,de_agora_intersection,200,34,0.5036656891495601
GSE63061,GSE63060,de_agora_intersection,200,35,0.532258064516129
GSE63061,GSE63060,de_agora_intersection,200,36,0.4142228739002933
GSE63061,GSE63060,de_agora_intersection,200,37,0.5784457478005864
GSE63061,GSE63060,de_agora_intersection,200,38,0.5975073313782991
GSE63061,GSE63060,de_agora_intersection,200,39,0.5388563049853372
GSE63061,GSE63060,de_agora_intersection,200,40,0.46554252199413493
GSE63061,GSE63060,de_agora_intersection,200,41,0.46994134897360706
GSE63061,GSE63060,de_agora_intersection,200,42,0.4626099706744868
GSE63061,GSE63060,de_agora_intersection,200,43,0.44428152492668627
GSE63061,GSE63060,de_agora_intersection,200,44,0.5175953079178885
GSE63061,GSE63060,de_agora_intersection,200,45,0.3328445747800587
GSE63061,GSE63060,de_agora_intersection,200,46,0.6326979472140762
GSE63061,GSE63060,de_agora_intersection,200,47,0.5799120234604106
GSE63061,GSE63060,de_agora_intersection,200,48,0.4347507331378299
GSE63061,GSE63060,de_agora_intersection,200,49,0.5256598240469208
GSE63061,GSE63060,de_agora_intersection,200,50,0.44574780058651026
GSE63061,GSE63060,de_agora_intersection,200,51,0.3299120234604106
GSE63061,GSE63060,de_agora_intersection,200,52,0.4758064516129032
GSE63061,GSE63060,de_agora_intersection,200,53,0.5667155425219942
GSE63061,GSE63060,de_agora_intersection,200,54,0.5153958944281525
GSE63061,GSE63060,de_agora_intersection,200,55,0.38709677419354843
GSE63061,GSE63060,de_agora_intersection,200,56,0.40249266862170086
GSE63061,GSE63060,de_agora_intersection,200,57,0.6055718475073314
GSE63061,GSE63060,de_agora_intersection,200,58,0.5835777126099707
GSE63061,GSE63060,de_agora_intersection,200,59,0.5615835777126099
GSE63061,GSE63060,de_agora_intersection,200,60,0.532258064516129
GSE63061,GSE63060,de_agora_intersection,200,61,0.4633431085043988
GSE63061,GSE63060,de_agora_intersection,200,62,0.49193548387096775
GSE63061,GSE63060,de_agora_intersection,200,63,0.5432551319648093
GSE63061,GSE63060,de_agora_intersection,200,64,0.4222873900293255
GSE63061,GSE63060,de_agora_intersection,200,65,0.6480938416422287
GSE63061,GSE63060,de_agora_intersection,200,66,0.48826979472140764
GSE63061,GSE63060,de_agora_intersection,200,67,0.5227272727272727
GSE63061,GSE63060,de_agora_intersection,200,68,0.6224340175953079
GSE63061,GSE63060,de_agora_intersection,200,69,0.5366568914956011
GSE63061,GSE63060,de_agora_intersection,200,70,0.4472140762463343
GSE63061,GSE63060,de_agora_intersection,200,71,0.4765395894428152
GSE63061,GSE63060,de_agora_intersection,200,72,0.5857771260997068
GSE63061,GSE63060,de_agora_intersection,200,73,0.5623167155425219
GSE63061,GSE63060,de_agora_intersection,200,74,0.46627565982404695
GSE63061,GSE63060,de_agora_intersection,200,75,0.532991202346041
GSE63061,GSE63060,de_agora_intersection,200,76,0.4508797653958944
GSE63061,GSE63060,de_agora_intersection,200,77,0.43401759530791784
GSE63061,GSE63060,de_agora_intersection,200,78,0.5476539589442815
GSE63061,GSE63060,de_agora_intersection,200,79,0.5373900293255132
GSE63061,GSE63060,de_agora_intersection,200,80,0.3533724340175953
GSE63061,GSE63060,de_agora_intersection,200,81,0.5058651026392962
GSE63061,GSE63060,de_agora_intersection,200,82,0.47580645161290325
GSE63061,GSE63060,de_agora_intersection,200,83,0.5381231671554252
GSE63061,GSE63060,de_agora_intersection,200,84,0.5153958944281525
GSE63061,GSE63060,de_agora_intersection,200,85,0.3973607038123167
GSE63061,GSE63060,de_agora_intersection,200,86,0.5388563049853372
GSE63061,GSE63060,de_agora_intersection,200,87,0.5960410557184751
GSE63061,GSE63060,de_agora_intersection,200,88,0.5212609970674487
GSE63061,GSE63060,de_agora_intersection,200,89,0.5535190615835777
GSE63061,GSE63060,de_agora_intersection,200,90,0.5183284457478006
GSE63061,GSE63060,de_agora_intersection,200,91,0.5806451612903225
GSE63061,GSE63060,de_agora_intersection,200,92,0.4538123167155425
GSE63061,GSE63060,de_agora_intersection,200,93,0.4780058651026393
GSE63061,GSE63060,de_agora_intersection,200,94,0.5197947214076246
GSE63061,GSE63060,de_agora_intersection,200,95,0.49560117302052786
GSE63061,GSE63060,de_agora_intersection,200,96,0.436217008797654
GSE63061,GSE63060,de_agora_intersection,200,97,0.43255131964809385
GSE63061,GSE63060,de_agora_intersection,200,98,0.5571847507331379
GSE63061,GSE63060,de_agora_intersection,200,99,0.5439882697947214
GSE63061,GSE63060,de_agora_intersection,1000,0,0.593108504398827
GSE63061,GSE63060,de_agora_intersection,1000,1,0.500733137829912
GSE63061,GSE63060,de_agora_intersection,1000,2,0.5476539589442816
GSE63061,GSE63060,de_agora_intersection,1000,3,0.5564516129032258
GSE63061,GSE63060,de_agora_intersection,1000,4,0.46627565982404695
GSE63061,GSE63060,de_agora_intersection,1000,5,0.46920821114369504
GSE63061,GSE63060,de_agora_intersection,1000,6,0.5857771260997068
GSE63061,GSE63060,de_agora_intersection,1000,7,0.41788856304985345
GSE63061,GSE63060,de_agora_intersection,1000,8,0.406158357771261
GSE63061,GSE63060,de_agora_intersection,1000,9,0.5036656891495601
GSE63061,GSE63060,de_agora_intersection,1000,10,0.40029325513196484
GSE63061,GSE63060,de_agora_intersection,1000,11,0.5227272727272727
GSE63061,GSE63060,de_agora_intersection,1000,12,0.43035190615835783
GSE63061,GSE63060,de_agora_intersection,1000,13,0.37683284457478006
GSE63061,GSE63060,de_agora_intersection,1000,14,0.29105571847507333
GSE63061,GSE63060,de_agora_intersection,1000,15,0.41715542521994137
GSE63061,GSE63060,de_agora_intersection,1000,16,0.6224340175953079
GSE63061,GSE63060,de_agora_intersection,1000,17,0.46920821114369504
GSE63061,GSE63060,de_agora_intersection,1000,18,0.5051319648093842
GSE63061,GSE63060,de_agora_intersection,1000,19,0.3819648093841642
GSE63061,GSE63060,de_agora_intersection,1000,20,0.5190615835777126
GSE63061,GSE63060,de_agora_intersection,1000,21,0.5689149560117301
GSE63061,GSE63060,de_agora_intersection,1000,22,0.4780058651026393
GSE63061,GSE63060,de_agora_intersection,1000,23,0.4706744868035191
GSE63061,GSE63060,de_agora_intersection,1000,24,0.35997067448680353
GSE63061,GSE63060,de_agora_intersection,1000,25,0.5791788856304985
GSE63061,GSE63060,de_agora_intersection,1000,26,0.5733137829912023
GSE63061,GSE63060,de_agora_intersection,1000,27,0.5109970674486803
GSE63061,GSE63060,de_agora_intersection,1000,28,0.4494134897360704
GSE63061,GSE63060,de_agora_intersection,1000,29,0.6055718475073314
GSE63061,GSE63060,de_agora_intersection,1000,30,0.41642228739002934
GSE63061,GSE63060,de_agora_intersection,1000,31,0.6605571847507332
GSE63061,GSE63060,de_agora_intersection,1000,32,0.5806451612903226
GSE63061,GSE63060,de_agora_intersection,1000,33,0.533724340175953
GSE63061,GSE63060,de_agora_intersection,1000,34,0.4941348973607038
GSE63061,GSE63060,de_agora_intersection,1000,35,0.49193548387096775
GSE63061,GSE63060,de_agora_intersection,1000,36,0.38636363636363635
GSE63061,GSE63060,de_agora_intersection,1000,37,0.5263929618768328
GSE63061,GSE63060,de_agora_intersection,1000,38,0.56524926686217
GSE63061,GSE63060,de_agora_intersection,1000,39,0.6480938416422287
GSE63061,GSE63060,de_agora_intersection,1000,40,0.3782991202346041
GSE63061,GSE63060,de_agora_intersection,1000,41,0.5593841642228738
GSE63061,GSE63060,de_agora_intersection,1000,42,0.4508797653958944
GSE63061,GSE63060,de_agora_intersection,1000,43,0.5351906158357771
GSE63061,GSE63060,de_agora_intersection,1000,44,0.4831378299120235
GSE63061,GSE63060,de_agora_intersection,1000,45,0.3951612903225806
GSE63061,GSE63060,de_agora_intersection,1000,46,0.5161290322580645
GSE63061,GSE63060,de_agora_intersection,1000,47,0.5791788856304986
GSE63061,GSE63060,de_agora_intersection,1000,48,0.5183284457478006
GSE63061,GSE63060,de_agora_intersection,1000,49,0.4274193548387097
GSE63061,GSE63060,de_agora_intersection,1000,50,0.5439882697947214
GSE63061,GSE63060,de_agora_intersection,1000,51,0.40982404692082114
GSE63061,GSE63060,de_agora_intersection,1000,52,0.5095307917888563
GSE63061,GSE63060,de_agora_intersection,1000,53,0.5608504398826979
GSE63061,GSE63060,de_agora_intersection,1000,54,0.46554252199413493
GSE63061,GSE63060,de_agora_intersection,1000,55,0.49266862170087977
GSE63061,GSE63060,de_agora_intersection,1000,56,0.3548387096774194
GSE63061,GSE63060,de_agora_intersection,1000,57,0.46994134897360706
GSE63061,GSE63060,de_agora_intersection,1000,58,0.5953079178885631
GSE63061,GSE63060,de_agora_intersection,1000,59,0.5777126099706745
GSE63061,GSE63060,de_agora_intersection,1000,60,0.5813782991202346
GSE63061,GSE63060,de_agora_intersection,1000,61,0.684017595307918
GSE63061,GSE63060,de_agora_intersection,1000,62,0.4868035190615836
GSE63061,GSE63060,de_agora_intersection,1000,63,0.48533724340175954
GSE63061,GSE63060,de_agora_intersection,1000,64,0.36070381231671556
GSE63061,GSE63060,de_agora_intersection,1000,65,0.6590909090909091
GSE63061,GSE63060,de_agora_intersection,1000,66,0.4435483870967742
GSE63061,GSE63060,de_agora_intersection,1000,67,0.5351906158357771
GSE63061,GSE63060,de_agora_intersection,1000,68,0.5432551319648093
GSE63061,GSE63060,de_agora_intersection,1000,69,0.5117302052785924
GSE63061,GSE63060,de_agora_intersection,1000,70,0.2368035190615836
GSE63061,GSE63060,de_agora_intersection,1000,71,0.6055718475073314
GSE63061,GSE63060,de_agora_intersection,1000,72,0.48607038123167157
GSE63061,GSE63060,de_agora_intersection,1000,73,0.436950146627566
GSE63061,GSE63060,de_agora_intersection,1000,74,0.5241935483870968
GSE63061,GSE63060,de_agora_intersection,1000,75,0.45087976539589436
GSE63061,GSE63060,de_agora_intersection,1000,76,0.530791788856305
GSE63061,GSE63060,de_agora_intersection,1000,77,0.48900293255131966
GSE63061,GSE63060,de_agora_intersection,1000,78,0.5234604105571847
GSE63061,GSE63060,de_agora_intersection,1000,79,0.5241935483870968
GSE63061,GSE63060,de_agora_intersection,1000,80,0.4134897360703812
GSE63061,GSE63060,de_agora_intersection,1000,81,0.5205278592375366
GSE63061,GSE63060,de_agora_intersection,1000,82,0.4743401759530792
GSE63061,GSE63060,de_agora_intersection,1000,83,0.4802052785923754
GSE63061,GSE63060,de_agora_intersection,1000,84,0.49560117302052786
GSE63061,GSE63060,de_agora_intersection,1000,85,0.4970674486803519
GSE63061,GSE63060,de_agora_intersection,1000,86,0.5718475073313783
GSE63061,GSE63060,de_agora_intersection,1000,87,0.5711143695014662
GSE63061,GSE63060,de_agora_intersection,1000,88,0.3841642228739003
GSE63061,GSE63060,de_agora_intersection,1000,89,0.437683284457478
GSE63061,GSE63060,de_agora_intersection,1000,90,0.4618768328445748
GSE63061,GSE63060,de_agora_intersection,1000,91,0.4772727272727273
